tag,image_url,emotion
couples,https://uploads6.wikiart.org/images/utagawa-kunisada/not_detected_240334.jpg,Fear
couples,https://uploads4.wikiart.org/images/paul-delvaux/the-joy-of-life-1937.jpg!Large.jpg,Love
couples,https://uploads6.wikiart.org/images/edward-burne-jones/love-among-the-ruins-1894.jpg!Large.jpg,Sadness
couples,https://uploads5.wikiart.org/images/jacob-jordaens/govaert-van-surpele-and-his-wife-1639.jpg!Large.jpg,Optimism
couples,https://uploads1.wikiart.org/images/edvard-munch/fertility-ii-1902.jpg!Large.jpg,Optimism
couples,https://uploads3.wikiart.org/images/vladimir-makovsky/reprimand-1883.jpg!Large.jpg,Anger
couples,https://uploads2.wikiart.org/images/serge-sudeikin/allegorial-scene.jpg!Large.jpg,Joy
couples,https://uploads2.wikiart.org/images/vladimir-makovsky/summer-1896-1.jpg!Large.jpg,Neutral
couples,https://uploads4.wikiart.org/images/raphael-kirchner/two-in-a-car-1916.jpg,Lust
couples,https://uploads4.wikiart.org/images/vasily-perov/courting-an-official-to-his-daughter-tailor-1862.jpg,Lust
couples,https://uploads4.wikiart.org/images/dante-gabriel-rossetti/found-1854.jpg!Large.jpg,Sadness
couples,https://uploads5.wikiart.org/images/konstantin-korovin/nasturtium-1888.jpg!Large.jpg,Neutral
couples,https://uploads3.wikiart.org/images/konstantin-somov/lovers.jpg!Large.jpg,Sadness
couples,https://uploads2.wikiart.org/images/titian/suicide-of-lucretia-1515.jpg!Large.jpg,Disgust
couples,https://uploads6.wikiart.org/images/lucas-cranach-the-elder/hans-and-magrethe-luther-1527.jpg!Large.jpg,Optimism
couples,https://uploads6.wikiart.org/images/gabriel-metsu/the-huntsman-and-the-lady-1660.jpg!Large.jpg,Joy
couples,https://uploads6.wikiart.org/images/joaquin-sorolla/after-the-bath-1908.jpg!Large.jpg,Lust
couples,https://uploads1.wikiart.org/images/volodymyr-orlovsky/vicinity-of-kiev-over-the-dnieper-1884.jpg!Large.jpg,Optimism
couples,https://uploads5.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-81.jpg!Large.jpg,Fear
couples,https://uploads3.wikiart.org/images/arturo-souto/galician-scene-1962.jpg!Large.jpg,Optimism
couples,https://uploads3.wikiart.org/images/felix-vallotton/the-artist-s-parents-1886.jpg!Large.jpg,Optimism
couples,https://uploads1.wikiart.org/images/jan-steen/an-old-to-young-girl.jpg!Large.jpg,Joy
couples,https://uploads7.wikiart.org/images/frederic-leighton/acme-and-septimius.jpg!Large.jpg,Love
couples,https://uploads3.wikiart.org/images/albrecht-altdorfer/the-pride-of-the-beggar-sitting-on-the-train-1531.jpg!Large.jpg,Neutral
couples,https://uploads8.wikiart.org/images/edvard-munch/eye-in-eye-1894.jpg!Large.jpg,Lust
couples,https://uploads3.wikiart.org/images/egon-schiele/cardinal-and-nun-caress-1912.jpg!Large.jpg,Fear
couples,https://uploads7.wikiart.org/images/pablo-picasso/bacchic-scene-with-minotaur-1933.jpg,Lust
couples,https://uploads5.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-23.jpg!Large.jpg,Lust
couples,https://uploads3.wikiart.org/images/frederic-leighton/the-fisherman-and-the-syren-1857.jpg!Large.jpg,Love
couples,https://uploads6.wikiart.org/images/eugene-de-blaas/the-suitor.jpg!Large.jpg,Joy
couples,https://uploads6.wikiart.org/images/utagawa-kunisada/not_detected_240343.jpg,Disgust
couples,https://uploads1.wikiart.org/images/vladimir-makovsky/at-the-boulevard-1887.jpg!Large.jpg,Sadness
couples,https://uploads7.wikiart.org/images/utagawa-kunisada/not_detected_240350.jpg!Large.jpg,Lust
couples,https://uploads1.wikiart.org/images/nicholas-roerich/shirin-and-khosrau-1938.jpg,Neutral
couples,https://uploads4.wikiart.org/images/edvard-munch/the-lonely-ones-1935.jpg!Large.jpg,Sadness
couples,https://uploads7.wikiart.org/images/felicien-rops/illustration-of-les-diaboliques.jpg!Large.jpg,Sadness
couples,https://uploads2.wikiart.org/images/gustave-caillebotte/study-for-le-pont-de-l-europe.jpg!Large.jpg,Optimism
couples,https://uploads6.wikiart.org/images/konstantin-somov/gallant-scene-in-the-garden.jpg!Large.jpg,Disgust
couples,https://uploads1.wikiart.org/images/hans-baldung/aristotle-and-phyllis-1513.jpg!Large.jpg,Joy
couples,https://uploads4.wikiart.org/images/kitagawa-utamaro/male-couple-1802.jpg!Large.jpg,Lust
couples,https://uploads1.wikiart.org/images/raphael-kirchner/santoy-1900-4.jpg!Large.jpg,Neutral
couples,https://uploads0.wikiart.org/images/norman-rockwell/girl-reading-palm-1921.jpg!Large.jpg,Love
couples,https://uploads1.wikiart.org/images/odilon-redon/boat-with-two-figures-1902.jpg!Large.jpg,Neutral
couples,https://uploads2.wikiart.org/images/raphael-kirchner/behind-the-scenes-1900-3.jpg,Joy
couples,https://uploads0.wikiart.org/images/odilon-redon/struggle-between-woman-and-centaur.jpg!Large.jpg,Love
couples,https://uploads6.wikiart.org/images/raoul-dufy/the-pleasures-of-peace-dance-the-journey-to-the-islands-1910.jpg!Large.jpg,Lust
couples,https://uploads6.wikiart.org/images/norman-rockwell/flowers-in-tender-bloom-1955.jpg!Large.jpg,Love
couples,https://uploads5.wikiart.org/images/roy-lichtenstein/forget-it-forget-me-1962(1).jpg,Love
couples,https://uploads8.wikiart.org/images/titian/the-miracle-of-the-jealous-husband-1511.jpg!Large.jpg,Sadness
couples,https://uploads3.wikiart.org/images/pablo-picasso/matador-and-female-nude-1970.jpg,Lust
couples,https://uploads7.wikiart.org/images/auguste-rodin/eternal-spring.jpg,Love
couples,https://uploads7.wikiart.org/images/max-beckmann/afternoon-1946.jpg!Large.jpg,Fear
couples,https://uploads5.wikiart.org/images/david-teniers-the-younger/tavern-scene-1640.jpg!Large.jpg,Neutral
couples,https://uploads6.wikiart.org/images/utagawa-kunisada/not_detected_240346.jpg,Lust
couples,https://uploads4.wikiart.org/images/dante-gabriel-rossetti/the-beautiful-lady-without-goods-1848.jpg!Large.jpg,Disgust
couples,https://uploads6.wikiart.org/images/pablo-picasso/naked-woman-and-musketeer-1967.jpg!Large.jpg,Lust
couples,https://uploads4.wikiart.org/images/gustave-caillebotte/paris-a-rainy-day-1877.jpg!Large.jpg,Neutral
couples,https://uploads7.wikiart.org/images/titian/tarquin-and-lucretia.jpg!Large.jpg,Anger
couples,https://uploads8.wikiart.org/images/gustave-caillebotte/paris-a-rainy-day.jpg!Large.jpg,Neutral
couples,https://uploads2.wikiart.org/images/edvard-munch/kiss-1897.jpg!Large.jpg,Love
couples,https://uploads2.wikiart.org/images/titian/the-vicious-husband-1511.jpg!Large.jpg,Love
couples,https://uploads7.wikiart.org/images/vladimir-makovsky/a-private-conversation-1878.jpg!Large.jpg,Neutral
couples,https://uploads6.wikiart.org/images/pablo-picasso/embrace-1900.jpg!Large.jpg,Love
couples,https://uploads0.wikiart.org/images/edvard-munch/towards-the-forest-ii-1915.jpg,Disgust
couples,https://uploads4.wikiart.org/images/odilon-redon/vision-1879.jpg!Large.jpg,Fear
couples,https://uploads1.wikiart.org/images/edvard-munch/jealousy-from-the-series-the-green-room-1907.jpg!Large.jpg,Sadness
couples,https://uploads4.wikiart.org/images/raphael-kirchner/couples-between-red-borders-1901-2.jpg!Large.jpg,Optimism
couples,https://uploads8.wikiart.org/images/emil-nolde/young-couple-1935.jpg!Large.jpg,Love
couples,https://uploads5.wikiart.org/images/pyotr-konchalovsky/hercules-and-omphale-1928.jpg,Lust
couples,https://uploads4.wikiart.org/images/emil-nolde/indonesian-couple-1921.jpg!Large.jpg,Optimism
couples,https://uploads6.wikiart.org/images/utagawa-kunisada/not_detected_240330.jpg,Lust
couples,https://uploads6.wikiart.org/images/utagawa-kunisada/not_detected_240335.jpg,Lust
couples,https://uploads6.wikiart.org/images/utagawa-kunisada/not_detected_240348.jpg,Lust
couples,https://uploads7.wikiart.org/images/edvard-munch/separation-1894.jpg,Sadness
couples,https://uploads4.wikiart.org/images/dante-gabriel-rossetti/carlisle-wall-the-lovers-1853.jpg,Sadness
couples,https://uploads7.wikiart.org/images/mikhail-nesterov/spring-1922.jpg,Sadness
couples,https://uploads7.wikiart.org/images/claude-lorrain/acis-and-galatea-1657.jpg!Large.jpg,Lust
couples,https://uploads6.wikiart.org/images/frantisek-kupka/self-portrait-with-wife-1908.jpg!Large.jpg,Love
couples,https://uploads5.wikiart.org/images/georges-seurat/woman-fishing-and-seated-figures-1884.jpg!Large.jpg,Neutral
couples,https://uploads6.wikiart.org/images/dmitry-levitzky/portrait-of-v-i-mitrofanov-and-m-a-mitrofanova.jpg!Large.jpg,Optimism
couples,https://uploads8.wikiart.org/images/pablo-picasso/s-junyer-vidal-with-woman-beside-him-1903.jpg!Large.jpg,Optimism
couples,https://uploads8.wikiart.org/images/joaquin-sorolla/rump-of-valencia-1906.jpg!Large.jpg,Joy
couples,https://uploads7.wikiart.org/images/utagawa-kunisada/not_detected_240352.jpg!Large.jpg,Lust
couples,https://uploads7.wikiart.org/images/maria-prymachenko/flax-blooms-and-a-cossack-goes-to-a-girl-1982.jpg!Large.jpg,Love
couples,https://uploads6.wikiart.org/images/utagawa-kunisada/not_detected_240349.jpg,Lust
couples,https://uploads0.wikiart.org/images/odilon-redon/ceaselessly-by-my-side-the-demon-stirs-1890.jpg!Large.jpg,Sadness
couples,https://uploads4.wikiart.org/images/raphael-kirchner/couples-between-red-borders-1901-4.jpg!Large.jpg,Optimism
couples,https://uploads7.wikiart.org/images/lucas-cranach-the-elder/the-old-man-in-love-1.jpg!Large.jpg,Disgust
couples,https://uploads5.wikiart.org/images/albrecht-altdorfer/lovers.jpg!Large.jpg,Fear
couples,https://uploads7.wikiart.org/images/albrecht-altdorfer/lovers-in-a-hay-field-1508.jpg!Large.jpg,love
couples,https://uploads7.wikiart.org/images/georges-seurat/study-for-la-grande-jatte-1885.jpg!Large.jpg,Neutral
couples,https://uploads8.wikiart.org/images/raphael-kirchner/strenges-urteil-1904.jpg!Large.jpg,Envy
couples,https://uploads4.wikiart.org/images/arturo-souto/the-painter-diego-rivera-1931.jpg!Large.jpg,Lust
couples,https://uploads7.wikiart.org/images/utagawa-kunisada/not_detected_240347.jpg!Large.jpg,surprise
couples,https://uploads7.wikiart.org/images/auguste-rodin/the-kiss-1904.jpg!Large.jpg,Love
couples,https://uploads8.wikiart.org/images/gustave-courbet/the-happy-lovers-1844.jpg!Large.jpg,Lust
couples,https://uploads8.wikiart.org/images/edvard-munch/vampire-ii-1902.jpg!Large.jpg,Sadness
couples,https://uploads5.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-26.jpg!Large.jpg,Disgust
couples,https://uploads1.wikiart.org/images/fernand-leger/study-for-the-circus-1949.jpg!Large.jpg,joy
couples,https://uploads2.wikiart.org/images/arturo-souto/cover-of-la-casa-de-los-solteros-by-alberto-insua-1927.jpg!Large.jpg,Optimism
couples,https://uploads5.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-69.jpg!Large.jpg,Sadness
couples,https://uploads5.wikiart.org/images/konstantin-somov/a-youth-on-his-knees-in-front-of-a-lady-1916.jpg!Large.jpg,Disgust
couples,https://uploads5.wikiart.org/images/edvard-munch/man-and-woman-ii-1915.jpg!Large.jpg,Sadness
couples,https://uploads8.wikiart.org/images/raphael-kirchner/unknown-1909.jpg,Lust
couples,https://uploads4.wikiart.org/images/maurice-prendergast/viewing-the-ships-1896.jpg!Large.jpg,Neutral
couples,https://uploads7.wikiart.org/images/raphael-kirchner/bellage-of-sect-1905.jpg,Love
couples,https://uploads1.wikiart.org/images/arnold-b-cklin/girl-and-boy-picking-flowers-1866.jpg!Large.jpg,joy
couples,https://uploads1.wikiart.org/images/frederic-leighton/the-golden-hours-1864.jpg!Large.jpg,Neutral
couples,https://uploads3.wikiart.org/images/william-adolphe-bouguereau/the-dance-1856.jpg!Large.jpg,Love
couples,https://uploads6.wikiart.org/images/pablo-picasso/embrace-1971.jpg!Large.jpg,Lust
couples,https://uploads3.wikiart.org/images/kitagawa-utamaro/not_detected_233121-1799.jpg!Large.jpg,Lust
couples,https://uploads6.wikiart.org/images/jacob-jordaens/love-of-cupid-and-psyche-1652.jpg!Large.jpg,Love
couples,https://uploads4.wikiart.org/images/vasily-perov/fedot-and-arina-1873.jpg!Large.jpg,joy
couples,https://uploads4.wikiart.org/images/edvard-munch/young-man-and-prostitute-1893.jpg!Large.jpg,Optimism
couples,https://uploads7.wikiart.org/images/georges-seurat/study-for-a-sunday-afternoon-on-the-island-of-la-grande-jatte-1884.jpg!Large.jpg,Neutral
couples,https://uploads4.wikiart.org/images/edvard-munch/kiss-iv-1902.jpg,Sadness
couples,https://uploads4.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-7.jpg!Large.jpg,Sadness
couples,https://uploads8.wikiart.org/images/mary-cassatt/offering-the-panel-to-the-bullfighter-1873.jpg!Large.jpg,Neutral
couples,https://uploads6.wikiart.org/images/arturo-souto/galician-interior-1964.jpg!Large.jpg,Sadness
couples,https://uploads4.wikiart.org/images/frederic-leighton/orpheus-and-euridice-1864.jpg,Anger
couples,https://uploads5.wikiart.org/images/pablo-picasso/lovers-1904.jpg!Large.jpg,Love
couples,https://uploads1.wikiart.org/images/gustave-caillebotte/le-pont-de-l-europe.jpg!Large.jpg,Neutral
couples,https://uploads7.wikiart.org/images/utagawa-kunisada/not_detected_240338.jpg!Large.jpg,Lust
couples,https://uploads5.wikiart.org/images/henryk-siemiradzki/not-detected-278803-1884.jpg!Large.jpg,Optimism
couples,https://uploads3.wikiart.org/images/stanley-spencer/double-nude-portrait-the-artist-and-his-second-wife-the-leg-of-mutton-nude-1937.jpg!Large.jpg,Neutral
couples,https://uploads2.wikiart.org/images/arturo-souto/workshop-of-the-artist-1935.jpg!Large.jpg,Sadness
couples,https://uploads6.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-113.jpg!Large.jpg,Fear
couples,https://uploads6.wikiart.org/images/utagawa-kunisada/not_detected_240353.jpg,Disgust
couples,https://uploads8.wikiart.org/images/raphael-kirchner/unknown-1906.jpg,Anger
couples,https://uploads5.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-79.jpg!Large.jpg,surprise
couples,https://uploads5.wikiart.org/images/raoul-dufy/study-of-the-dance-1910.jpg!Large.jpg,Neutral
couples,https://uploads6.wikiart.org/images/pyotr-konchalovsky/portrait-of-a-pianists-verigin-1918.jpg,Neutral
couples,https://uploads8.wikiart.org/images/adriaen-brouwer/tavern-scene.jpg!Large.jpg,joy
couples,https://uploads7.wikiart.org/images/angelica-kauffman/farewell-of-abelard-and-h-loise-1780.jpg!Large.jpg,Love
couples,https://uploads5.wikiart.org/images/konstantin-somov/rest-after-a-walk.jpg!Large.jpg,Neutral
couples,https://uploads4.wikiart.org/images/albrecht-durer/peasant-couple-dancing-1514.jpg!Large.jpg,Optimism
couples,https://uploads5.wikiart.org/images/pablo-picasso/harlequin-and-woman-with-necklace-1917.jpg!Large.jpg,surprise
couples,https://uploads6.wikiart.org/images/utagawa-kunisada/not_detected_240342.jpg,Lust
couples,https://uploads7.wikiart.org/images/jacob-jordaens/portrait-of-a-young-married-couple-1620.jpg!Large.jpg,Sadness
couples,https://uploads0.wikiart.org/images/dante-gabriel-rossetti/the-blessed-damozel-1878.jpg!Large.jpg,Optimism
couples,https://uploads3.wikiart.org/images/paul-serusier/mognonne-allons-voir-si-la-rose-1910.jpg!Large.jpg,Sadness
couples,https://uploads8.wikiart.org/images/stanley-spencer/choosing-a-dress-1936.jpg!Large.jpg,Neutral
couples,https://uploads7.wikiart.org/images/claude-lorrain/italian-coastal-landscape-1642.jpg!Large.jpg,joy
couples,https://uploads6.wikiart.org/images/felicien-rops/lesbos-known-as-sappho.jpg,Lust
couples,https://uploads7.wikiart.org/images/antoine-pesne/princess-sophie-dorothea-marie-with-her-husband-frederick-william-margrave-of-brandenburg-1734.jpg!Large.jpg,Love
mother-and-child,https://uploads7.wikiart.org/images/pyotr-konchalovsky/natalia-petrovna-with-katya-at-the-piano-1935.jpg,Love
mother-and-child,https://uploads5.wikiart.org/images/dante-gabriel-rossetti/the-two-mothers-1851.jpg!Large.jpg,Love
mother-and-child,https://uploads7.wikiart.org/images/camille-corot/mother-breast-feeding-her-child.jpg!Large.jpg,Optimism
mother-and-child,https://uploads4.wikiart.org/images/vladimir-makovsky/mother-and-daughter-1886.jpg!Large.jpg,Sadness
mother-and-child,https://uploads5.wikiart.org/images/kathe-kollwitz/not_detected_235995.jpg!Large.jpg,Disgust
mother-and-child,https://uploads5.wikiart.org/images/alonzo-cano/education-of-the-virgin.jpg,Fear
mother-and-child,https://uploads5.wikiart.org/images/gerard-terborch/mother-combing-the-hair-of-her-child.jpg!Large.jpg,Love
mother-and-child,https://uploads1.wikiart.org/images/pyotr-konchalovsky/mother-and-child-1928.jpg,Neutral
mother-and-child,https://uploads8.wikiart.org/images/william-adolphe-bouguereau/lambs-1897.jpg!Large.jpg,Love
mother-and-child,https://uploads3.wikiart.org/images/guido-reni/charity-1607.jpg!Large.jpg,Optimism
mother-and-child,https://uploads5.wikiart.org/images/sergey-solomko/vive-la-france-1916.jpg!Large.jpg,joy
mother-and-child,https://uploads4.wikiart.org/images/pablo-picasso/claude-in-the-arms-of-his-mother-1948.jpg!Large.jpg,joy
mother-and-child,https://uploads6.wikiart.org/images/konstantin-makovsky/reaper.jpg!Large.jpg,joy
mother-and-child,https://uploads5.wikiart.org/images/joaquin-sorolla/after-bathing-valencia-1908.jpg!Large.jpg,Neutral
mother-and-child,https://uploads8.wikiart.org/images/joaquin-sorolla/mother-and-daughter-valencia-beach-1916.jpg!Large.jpg,Neutral
mother-and-child,https://uploads6.wikiart.org/images/fernand-leger/mother-and-child-1955.jpg!Large.jpg,Neutral
mother-and-child,https://uploads8.wikiart.org/images/zinaida-serebriakova/portrait-of-a-a-cherkesovoy-benoit-and-his-son-alexander-1922.jpg!Large.jpg,Love
mother-and-child,https://uploads1.wikiart.org/images/eugene-de-blaas/a-helping-hand.jpg!Large.jpg,Love
mother-and-child,https://uploads5.wikiart.org/images/william-adolphe-bouguereau/the-charity-1859.jpg!Large.jpg,Love
mother-and-child,https://uploads8.wikiart.org/images/william-adolphe-bouguereau/adolphus-child-and-teen-1878.jpg!Large.jpg,Love
mother-and-child,https://uploads8.wikiart.org/images/pablo-picasso/mother-and-son-on-the-shore-1902.jpg!Large.jpg,Fear
mother-and-child,https://uploads4.wikiart.org/images/norman-rockwell/spring-tonic-1936.jpg!Large.jpg,Optimism
mother-and-child,https://uploads0.wikiart.org/images/joaquin-sorolla/the-waves-at-san-sebastian-1915.jpg!Large.jpg,joy
mother-and-child,https://uploads0.wikiart.org/images/pablo-picasso/harlequin-s-family-1905-1.jpg,Love
mother-and-child,https://uploads0.wikiart.org/images/paula-modersohn-becker/breastfeeding-mother-of-paula-modersohn-becker-1902.jpg!Large.jpg,Optimism
mother-and-child,https://uploads6.wikiart.org/images/pablo-picasso/mother-and-child-baladins-1905.jpg!Large.jpg,Sadness
mother-and-child,https://uploads7.wikiart.org/images/theo-van-rysselberghe/madame-theo-van-rysselberghe-and-her-daughter-1899.jpg!Large.jpg,Neutral
mother-and-child,https://uploads3.wikiart.org/images/mstislav-dobuzhinsky/garden-1915.jpg!Large.jpg,Neutral
mother-and-child,https://uploads6.wikiart.org/images/paul-serusier/the-young-mothers-1891.jpg,joy
mother-and-child,https://uploads2.wikiart.org/images/arthur-hughes/little-one-who-straight-has-come-down-the-heavenly-stairs-1888.jpg!Large.jpg,Fear
mother-and-child,https://uploads4.wikiart.org/images/honore-daumier/in-the-street-1855.jpg!Large.jpg,Sadness
mother-and-child,https://uploads1.wikiart.org/images/pyotr-konchalovsky/mother-and-child-1929.jpg,joy
mother-and-child,https://uploads4.wikiart.org/images/angelica-kauffman/juliane-von-kriidener-and-her-son-paul-1786.jpg,Love
mother-and-child,https://uploads4.wikiart.org/images/william-merritt-chase/afternoon-by-the-sea-aka-gravesend-bay.jpg!Large.jpg,Optimism
mother-and-child,https://uploads3.wikiart.org/images/david-burliuk/love-and-peace-1914.jpg,Fear
mother-and-child,https://uploads1.wikiart.org/images/fernando-botero/after-mantegna.jpg!Large.jpg,Neutral
mother-and-child,https://uploads8.wikiart.org/images/william-adolphe-bouguereau/young-mother-gazing-at-her-child-1871.jpg!Large.jpg,Love
mother-and-child,https://uploads8.wikiart.org/images/pablo-picasso/mother-and-child-1922-1.jpg!Large.jpg,Sadness
mother-and-child,https://uploads5.wikiart.org/images/agnolo-bronzino/portrait-of-young-woman-with-her-son.jpg!Large.jpg,Optimism
mother-and-child,https://uploads1.wikiart.org/images/emil-nolde/the-missionary-1912.jpg!Large.jpg,Disgust
mother-and-child,https://uploads7.wikiart.org/images/theo-van-rysselberghe/madame-von-bodenhausen-with-her-daughter-luli-1910.jpg!Large.jpg,Neutral
mother-and-child,https://uploads1.wikiart.org/images/vladimir-makovsky/the-doctor-s-waiting-room-1870.jpg!Large.jpg,Neutral
mother-and-child,https://uploads1.wikiart.org/images/berthe-morisot/the-cradle-1872.jpg!Large.jpg,Optimism
mother-and-child,https://uploads4.wikiart.org/images/maurice-denis/noele-s-first-steps.jpg!Large.jpg,Sadness
mother-and-child,https://uploads6.wikiart.org/images/titian/the-miracle-of-the-newborn-child-1511.jpg!Large.jpg,Fear
mother-and-child,https://uploads0.wikiart.org/images/angelica-kauffman/portrait-of-augusta-of-hanover-with-her-first-born-son-karl-georg-of-brunswick-1767.jpg!Large.jpg,Optimism
mother-and-child,https://uploads4.wikiart.org/images/william-adolphe-bouguereau/maternal-admiration-1869.jpg!Large.jpg,Love
mother-and-child,https://uploads7.wikiart.org/images/paula-modersohn-becker/mother-with-baby-at-her-breast-and-child-in-landscape-1905.jpg!Large.jpg,Fear
mother-and-child,https://uploads7.wikiart.org/images/gino-severini/maternity-1916.jpg,Neutral
mother-and-child,https://uploads5.wikiart.org/images/marcel-duchamp/parva-domus-magna-quies-1902.jpg!Large.jpg,Love
mother-and-child,https://uploads3.wikiart.org/images/gerrit-dou/the-young-mother-1658.jpg!Large.jpg,Love
mother-and-child,https://uploads4.wikiart.org/images/pablo-picasso/mother-and-son-with-handkerchief-1903.jpg!Large.jpg,Sadness
mother-and-child,https://uploads5.wikiart.org/images/kathe-kollwitz/not_detected_235992.jpg!Large.jpg,joy
mother-and-child,https://uploads1.wikiart.org/images/joaquin-sorolla/the-suckling-child-1894.jpg!Large.jpg,Neutral
mother-and-child,https://uploads0.wikiart.org/images/camille-corot/peasant-from-ville-d-avray-and-her-child-among-two-trees-at-the-bank-of-a-pond.jpg!Large.jpg,Neutral
mother-and-child,https://uploads0.wikiart.org/images/eugene-boudin/madame-s-with-her-children-in-their-garden-at-trouville-1873.jpg!Large.jpg,Sadness
mother-and-child,https://uploads6.wikiart.org/images/pablo-picasso/mother-and-child-1953.jpg!Large.jpg,Optimism
mother-and-child,https://uploads0.wikiart.org/images/paula-modersohn-becker/reclining-mother-and-child-1906-1.jpg!Large.jpg,Neutral
mother-and-child,https://uploads7.wikiart.org/images/vasily-tropinin/portrait-of-v-i-yershova-with-her-daughter-1831.jpg!Large.jpg,Optimism
mother-and-child,https://uploads4.wikiart.org/images/william-adolphe-bouguereau/the-bunch-of-grapes-1868.jpg!Large.jpg,Love
mother-and-child,https://uploads7.wikiart.org/images/paula-modersohn-becker/reclining-mother-and-child-1906.jpg!Large.jpg,Neutral
mother-and-child,https://uploads8.wikiart.org/images/camille-corot/breton-woman-and-her-little-girl.jpg!Large.jpg,Disgust
mother-and-child,https://uploads1.wikiart.org/images/camille-corot/mother-and-child-on-the-beach-1860.jpg!Large.jpg,Optimism
mother-and-child,https://uploads4.wikiart.org/images/pablo-picasso/woman-with-child-on-the-seashore-1921.jpg!Large.jpg,Disgust
mother-and-child,https://uploads2.wikiart.org/images/william-adolphe-bouguereau/the-kiss-1863.jpg!Large.jpg,Love
mother-and-child,https://uploads6.wikiart.org/images/aubrey-beardsley/a-large-christmas-card-1895.jpg!Large.jpg,Optimism
mother-and-child,https://uploads5.wikiart.org/images/arturo-souto/double-maternity-1964.jpg!Large.jpg,Optimism
mother-and-child,https://uploads3.wikiart.org/images/pablo-picasso/mother-and-child-study-1904.jpg!Large.jpg,surprise
mother-and-child,https://uploads1.wikiart.org/images/ivan-kramskoy/portrait-of-sofia-nikolaevna-and-sophia-ivanovna-archaeology-wife-and-daughter-of-the-artist-1875.jpg!Large.jpg,Fear
mother-and-child,https://uploads8.wikiart.org/images/joaquin-sorolla/ex-voto-1892.jpg!Large.jpg,Neutral
mother-and-child,https://uploads8.wikiart.org/images/rembrandt/a-woman-with-a-child-frightened-by-a-dog-1636.jpg!Large.jpg,joy
mother-and-child,https://uploads6.wikiart.org/images/edvard-munch/the-sick-child-ii-1896.jpg!Large.jpg,Sadness
mother-and-child,https://uploads7.wikiart.org/images/zinaida-serebriakova/a-peasant-woman-with-a-child-1916.jpg!Large.jpg,Sadness
mother-and-child,https://uploads5.wikiart.org/images/kathe-kollwitz/not_detected_235985.jpg!Large.jpg,Sadness
mother-and-child,https://uploads8.wikiart.org/images/norman-rockwell/delight-1956.jpg!Large.jpg,joy
mother-and-child,https://uploads8.wikiart.org/images/christina-robertson/grand-duchess-maria-nikolaevna-with-her-children-1849.jpg!Large.jpg,joy
mother-and-child,https://uploads0.wikiart.org/images/pablo-picasso/mother-and-child-behind-the-bouquet-of-flowers-1901.jpg!Large.jpg,Optimism
mother-and-child,https://uploads3.wikiart.org/images/william-adolphe-bouguereau/the-thank-offering-1867.jpg!Large.jpg,Sadness
mother-and-child,https://uploads1.wikiart.org/images/joaquin-sorolla/my-family-1901.jpg!Large.jpg,Optimism
mother-and-child,https://uploads3.wikiart.org/images/felicien-rops/not-detected-282438.jpg,Optimism
mother-and-child,https://uploads7.wikiart.org/images/vladimir-makovsky/date-1883.jpg!Large.jpg,Neutral
mother-and-child,https://uploads5.wikiart.org/images/arturo-souto/composition-mulattos-with-pitchers-1933.jpg!Large.jpg,Neutral
mother-and-child,https://uploads8.wikiart.org/images/william-adolphe-bouguereau/sleep-1864.jpg!Large.jpg,Love
mother-and-child,https://uploads0.wikiart.org/images/william-adolphe-bouguereau/the-two-sisters-1877.jpg!Large.jpg,Love
mother-and-child,https://uploads0.wikiart.org/images/jacek-malczewski/country-1903.jpg!Large.jpg,Optimism
mother-and-child,https://uploads3.wikiart.org/images/william-adolphe-bouguereau/the-shell-1871.jpg!Large.jpg,Love
mother-and-child,https://uploads6.wikiart.org/images/joaquin-sorolla/after-the-bath-1902.jpg!Large.jpg,Love
mother-and-child,https://uploads4.wikiart.org/images/fernand-leger/the-woman-and-the-child-1922.jpg!Large.jpg,Optimism
mother-and-child,https://uploads7.wikiart.org/images/william-adolphe-bouguereau/charity-2.jpg!Large.jpg,Fear
mother-and-child,https://uploads0.wikiart.org/images/pablo-picasso/woman-at-a-fountain-1901.jpg!Large.jpg,Fear
mother-and-child,https://uploads4.wikiart.org/images/theo-van-rysselberghe/portrait-of-madame-goldner-max-and-her-daughter-juliette.jpg!Large.jpg,joy
mother-and-child,https://uploads7.wikiart.org/images/zinaida-serebriakova/mother-and-daughter-1928.jpg!Large.jpg,Love
mother-and-child,https://uploads5.wikiart.org/images/kathe-kollwitz/not_detected_235978.jpg!Large.jpg,Sadness
mother-and-child,https://uploads3.wikiart.org/images/william-adolphe-bouguereau/fraternal-love.jpg!Large.jpg,Sadness
mother-and-child,https://uploads5.wikiart.org/images/joaquin-sorolla/clotilde-and-elena-on-the-rocks-at-javea-1905.jpg!Large.jpg,surprise
mother-and-child,https://uploads3.wikiart.org/images/theo-van-rysselberghe/the-children-of-francois-van-rysselberghe-1885.jpg!Large.jpg,Envy
